,ID,GrossMonthlyIncome,CreditCardPayment,CarPayment,StudentLoanPayments,AppraisedValue,DownPayment,LoanAmount,MonthlyMortgagePayment,CreditScore,Approval,Reason
6177,6178,9765.0,388.0,392.0,340.0,496319.0,138969.32,357349.68,1506.6,812,Yes,You pass all criteria
6178,6179,9178.0,434.0,388.0,387.0,473314.0,61530.82,411783.18,2739.6,631,No,"Credit Score is too low, should be 640 or above"
6179,6180,9210.0,226.0,482.0,447.0,462462.0,69369.3,393092.7,2615.26,637,No,"Credit Score is too low, should be 640 or above"
6180,6181,7507.0,345.0,459.0,339.0,395353.0,59302.95,336050.05,2235.75,603,No,"Credit Score is too low, should be 640 or above"
6181,6182,8898.0,450.0,462.0,408.0,352586.0,59939.62,292646.38,1946.98,605,No,"Credit Score is too low, should be 640 or above"
6182,6183,2284.0,481.0,351.0,379.0,441682.0,92753.22,348928.78,1873.13,702,No,"DTI is high, should be 43 or less prefereably less than 28%"
6183,6184,9905.0,495.0,492.0,217.0,355526.0,24886.82,330639.18,2426.11,599,No,"Credit Score is too low, should be 640 or above"
6184,6185,2609.0,355.0,460.0,351.0,266420.0,31970.4,234449.6,1119.3,773,No,"DTI is high, should be 43 or less prefereably less than 28%"
6185,6186,9572.0,495.0,387.0,263.0,328292.0,85355.92,242936.08,1024.23,812,Yes,You pass all criteria
6186,6187,9279.0,491.0,375.0,222.0,352379.0,38761.69,313617.31,1880.29,694,No,"DTI is high, should be 43 or less prefereably less than 28%"
6187,6188,5929.0,388.0,355.0,333.0,433340.0,78001.2,355338.8,1696.44,764,No,"DTI is high, should be 43 or less prefereably less than 28%"
6188,6189,5087.0,331.0,467.0,297.0,253367.0,27870.37,225496.63,1076.56,762,No,"DTI is high, should be 43 or less prefereably less than 28%"
6189,6190,4168.0,478.0,367.0,430.0,322213.0,48331.95,273881.05,1642.06,695,No,"DTI is high, should be 43 or less prefereably less than 28%"
6190,6191,7028.0,448.0,380.0,392.0,356568.0,74879.28,281688.72,2066.93,564,No,"Credit Score is too low, should be 640 or above"
6191,6192,9050.0,463.0,457.0,226.0,299876.0,26988.84,272887.16,2002.35,597,No,"Credit Score is too low, should be 640 or above"
6192,6193,7128.0,308.0,474.0,397.0,261595.0,52319.0,209276.0,882.32,843,Yes,You pass all criteria
6193,6194,4963.0,300.0,432.0,396.0,465984.0,41938.56,424045.44,2821.18,635,No,"Credit Score is too low, should be 640 or above"
6194,6195,7411.0,428.0,368.0,433.0,232870.0,39587.9,193282.1,1037.58,721,No,"DTI is high, should be 43 or less prefereably less than 28%"
6195,6196,3313.0,474.0,462.0,384.0,463753.0,60287.89,403465.11,2960.48,509,No,"Credit Score is too low, should be 640 or above"
6196,6197,4596.0,263.0,434.0,265.0,482046.0,96409.2,385636.8,1841.09,752,No,"DTI is high, should be 43 or less prefereably less than 28%"
6197,6198,2986.0,427.0,480.0,434.0,325474.0,22783.18,302690.82,2221.04,544,No,"Credit Score is too low, should be 640 or above"
6198,6199,6098.0,472.0,456.0,200.0,391516.0,43066.76,348449.24,2556.8,548,No,"Credit Score is too low, should be 640 or above"
6199,6200,3614.0,433.0,465.0,429.0,362880.0,87091.2,275788.8,2023.64,562,No,"Credit Score is too low, should be 640 or above"
6200,6201,9917.0,279.0,392.0,320.0,391369.0,35223.21,356145.79,1700.29,792,No,"DTI is high, should be 43 or less prefereably less than 28%"
6201,6202,7457.0,470.0,425.0,224.0,402571.0,96617.04,305953.96,1289.91,804,Yes,You pass all criteria
6202,6203,4604.0,479.0,489.0,325.0,314865.0,31486.5,283378.5,1699.0,656,No,"DTI is high, should be 43 or less prefereably less than 28%"
6203,6204,3961.0,397.0,423.0,394.0,309361.0,43310.54,266050.46,1595.11,651,No,"DTI is high, should be 43 or less prefereably less than 28%"
6204,6205,2180.0,202.0,410.0,359.0,361970.0,76013.7,285956.3,1205.6,847,No,"DTI is high, should be 43 or less prefereably less than 28%"
6205,6206,6170.0,236.0,437.0,280.0,374821.0,104949.88,269871.12,1618.01,669,Yes,You pass all criteria
6206,6207,3269.0,301.0,397.0,291.0,370003.0,77700.63,292302.37,2144.81,551,No,"Credit Score is too low, should be 640 or above"
6207,6208,2198.0,208.0,476.0,229.0,335210.0,83802.5,251407.5,1349.61,736,No,"DTI is high, should be 43 or less prefereably less than 28%"
6208,6209,7010.0,282.0,448.0,356.0,472459.0,51970.49,420488.51,2007.48,786,No,"DTI is high, should be 43 or less prefereably less than 28%"
6209,6210,6715.0,241.0,369.0,239.0,372818.0,74563.6,298254.4,2188.49,504,No,"Credit Score is too low, should be 640 or above"
6210,6211,6052.0,206.0,350.0,394.0,481267.0,125129.42,356137.58,1700.26,769,No,"DTI is high, should be 43 or less prefereably less than 28%"
6211,6212,4989.0,483.0,462.0,362.0,486899.0,38951.92,447947.08,2685.67,672,No,"DTI is high, should be 43 or less prefereably less than 28%"
6212,6213,2861.0,247.0,460.0,267.0,357826.0,71565.2,286260.8,1206.89,812,No,"DTI is high, should be 43 or less prefereably less than 28%"
6213,6214,3806.0,450.0,408.0,292.0,453635.0,122481.45,331153.55,1396.16,804,No,"DTI is high, should be 43 or less prefereably less than 28%"
6214,6215,2735.0,416.0,484.0,226.0,280933.0,56186.6,224746.4,1495.24,624,No,"Credit Score is too low, should be 640 or above"
6215,6216,8677.0,423.0,457.0,328.0,398493.0,23909.58,374583.42,2010.84,728,No,"DTI is high, should be 43 or less prefereably less than 28%"
6216,6217,7948.0,475.0,463.0,331.0,383409.0,72847.71,310561.29,1482.67,778,No,"DTI is high, should be 43 or less prefereably less than 28%"
6217,6218,8781.0,423.0,370.0,230.0,350585.0,98163.8,252421.2,1852.18,530,No,"Credit Score is too low, should be 640 or above"
6218,6219,4889.0,290.0,389.0,379.0,445884.0,40129.56,405754.44,2977.28,587,No,"Credit Score is too low, should be 640 or above"
6219,6220,6564.0,376.0,451.0,395.0,416168.0,66586.88,349581.12,2565.1,532,No,"Credit Score is too low, should be 640 or above"
6220,6221,5027.0,216.0,361.0,437.0,235517.0,65944.76,169572.24,910.3,710,Yes,You pass all criteria
6221,6222,7212.0,388.0,450.0,332.0,398704.0,35883.36,362820.64,2662.25,524,No,"Credit Score is too low, should be 640 or above"
6222,6223,2555.0,423.0,382.0,302.0,496641.0,24832.05,471808.95,1989.17,818,No,"DTI is high, should be 43 or less prefereably less than 28%"
6223,6224,6532.0,290.0,487.0,359.0,462980.0,69447.0,393533.0,2887.61,592,No,"Credit Score is too low, should be 640 or above"
6224,6225,3839.0,201.0,373.0,444.0,265261.0,26526.1,238734.9,1431.34,680,No,"DTI is high, should be 43 or less prefereably less than 28%"
6225,6226,4922.0,407.0,374.0,283.0,468251.0,98332.71,369918.29,1985.8,748,No,"DTI is high, should be 43 or less prefereably less than 28%"
6226,6227,4258.0,333.0,418.0,253.0,408981.0,73616.58,335364.42,1601.08,763,No,"DTI is high, should be 43 or less prefereably less than 28%"
6227,6228,2818.0,474.0,435.0,426.0,395521.0,43507.31,352013.69,2341.96,631,No,"Credit Score is too low, should be 640 or above"
6228,6229,6021.0,240.0,486.0,338.0,231820.0,32454.8,199365.2,840.53,843,No,"DTI is high, should be 43 or less prefereably less than 28%"
6229,6230,8868.0,488.0,458.0,340.0,232805.0,65185.4,167619.6,899.82,719,Yes,You pass all criteria
6230,6231,2366.0,306.0,356.0,418.0,327592.0,75346.16,252245.84,1063.48,835,No,"DTI is high, should be 43 or less prefereably less than 28%"
6231,6232,7212.0,487.0,354.0,216.0,256885.0,48808.15,208076.85,1117.0,708,No,"DTI is high, should be 43 or less prefereably less than 28%"
6232,6233,5639.0,242.0,435.0,378.0,495573.0,133804.71,361768.29,2406.85,645,No,"DTI is high, should be 43 or less prefereably less than 28%"
6233,6234,6531.0,491.0,415.0,355.0,240004.0,67201.12,172802.88,1149.66,609,No,"Credit Score is too low, should be 640 or above"
6234,6235,6800.0,377.0,353.0,407.0,497360.0,99472.0,397888.0,2919.56,553,No,"Credit Score is too low, should be 640 or above"
6235,6236,3838.0,329.0,400.0,415.0,283241.0,22659.28,260581.72,1912.06,574,No,"Credit Score is too low, should be 640 or above"
6236,6237,7620.0,315.0,462.0,417.0,294200.0,58840.0,235360.0,1263.46,703,Yes,You pass all criteria
6237,6238,8710.0,306.0,386.0,230.0,253172.0,12658.6,240513.4,1600.14,625,No,"Credit Score is too low, should be 640 or above"
6238,6239,4186.0,266.0,491.0,416.0,481517.0,105933.74,375583.26,2755.9,557,No,"Credit Score is too low, should be 640 or above"
6239,6240,2747.0,327.0,370.0,217.0,299333.0,29933.3,269399.7,1976.76,548,No,"Credit Score is too low, should be 640 or above"
6240,6241,4110.0,294.0,426.0,293.0,452350.0,131181.5,321168.5,1925.57,670,No,"DTI is high, should be 43 or less prefereably less than 28%"
6241,6242,6878.0,468.0,350.0,415.0,465924.0,121140.24,344783.76,2067.15,600,No,"Credit Score is too low, should be 640 or above"
6242,6243,5276.0,260.0,475.0,449.0,243677.0,60919.25,182757.75,1215.89,603,No,"Credit Score is too low, should be 640 or above"
6243,6244,2445.0,475.0,363.0,366.0,417978.0,117033.84,300944.16,1436.75,753,No,"DTI is high, should be 43 or less prefereably less than 28%"
6244,6245,3207.0,438.0,492.0,319.0,294551.0,29455.1,265095.9,1265.61,699,No,"DTI is high, should be 43 or less prefereably less than 28%"
6245,6246,2401.0,222.0,360.0,201.0,394998.0,82949.58,312048.42,1675.14,713,No,"DTI is high, should be 43 or less prefereably less than 28%"
6246,6247,9125.0,320.0,484.0,334.0,333731.0,63408.89,270322.11,1451.15,736,No,"DTI is high, should be 43 or less prefereably less than 28%"
6247,6248,4737.0,423.0,387.0,291.0,446637.0,31264.59,415372.41,3047.86,549,No,"Credit Score is too low, should be 640 or above"
6248,6249,2309.0,219.0,469.0,356.0,485828.0,77732.48,408095.52,1720.55,842,No,"DTI is high, should be 43 or less prefereably less than 28%"
6249,6250,9560.0,329.0,401.0,377.0,292926.0,82019.28,210906.72,1132.19,743,Yes,You pass all criteria
6250,6251,9425.0,238.0,424.0,429.0,337662.0,97921.98,239740.02,1759.13,513,No,"Credit Score is too low, should be 640 or above"
6251,6252,4190.0,475.0,447.0,434.0,283669.0,25530.21,258138.79,1547.67,692,No,"DTI is high, should be 43 or less prefereably less than 28%"
6252,6253,6223.0,346.0,383.0,408.0,354642.0,78021.24,276620.76,1658.48,686,No,"DTI is high, should be 43 or less prefereably less than 28%"
6253,6254,6098.0,420.0,355.0,384.0,281437.0,42215.55,239221.45,1755.32,548,No,"Credit Score is too low, should be 640 or above"
6254,6255,9535.0,204.0,491.0,200.0,299794.0,38973.22,260820.78,1563.75,671,No,"DTI is high, should be 43 or less prefereably less than 28%"
6255,6256,5434.0,273.0,430.0,207.0,455978.0,54717.36,401260.64,1691.73,809,No,"DTI is high, should be 43 or less prefereably less than 28%"
6256,6257,9626.0,401.0,419.0,389.0,270138.0,45923.46,224214.54,1645.21,576,No,"Credit Score is too low, should be 640 or above"
6257,6258,8321.0,478.0,357.0,440.0,401774.0,60266.1,341507.9,1833.29,746,No,"DTI is high, should be 43 or less prefereably less than 28%"
6258,6259,2215.0,289.0,483.0,200.0,300185.0,21012.95,279172.05,1673.78,659,No,"DTI is high, should be 43 or less prefereably less than 28%"
6259,6260,7568.0,476.0,360.0,254.0,368245.0,84696.35,283548.65,1700.02,682,Yes,You pass all criteria
6260,6261,4049.0,247.0,442.0,202.0,392767.0,35349.03,357417.97,2622.61,560,No,"Credit Score is too low, should be 640 or above"
6261,6262,8988.0,265.0,369.0,235.0,353057.0,70611.4,282445.6,1348.44,792,Yes,You pass all criteria
6262,6263,9615.0,318.0,374.0,379.0,401323.0,96317.52,305005.48,1828.66,656,Yes,You pass all criteria
6263,6264,6060.0,219.0,477.0,328.0,311395.0,21797.65,289597.35,1220.95,830,No,"DTI is high, should be 43 or less prefereably less than 28%"
6264,6265,7316.0,423.0,357.0,211.0,393845.0,82707.45,311137.55,1311.77,806,Yes,You pass all criteria
6265,6266,5495.0,474.0,483.0,233.0,396558.0,107070.66,289487.34,1735.62,651,No,"DTI is high, should be 43 or less prefereably less than 28%"
6266,6267,9527.0,455.0,448.0,228.0,259673.0,57128.06,202544.94,966.98,796,Yes,You pass all criteria
6267,6268,9640.0,243.0,454.0,219.0,460850.0,105995.5,354854.5,1694.13,764,Yes,You pass all criteria
6268,6269,4734.0,422.0,385.0,426.0,360780.0,86587.2,274192.8,1156.01,847,No,"DTI is high, should be 43 or less prefereably less than 28%"
6269,6270,7248.0,428.0,416.0,237.0,270159.0,72942.93,197216.07,1058.7,730,Yes,You pass all criteria
6270,6271,9703.0,336.0,435.0,437.0,420750.0,100980.0,319770.0,1917.18,691,Yes,You pass all criteria
6271,6272,6621.0,262.0,374.0,410.0,394496.0,67064.32,327431.68,1757.72,742,No,"DTI is high, should be 43 or less prefereably less than 28%"
6272,6273,7119.0,364.0,420.0,280.0,288099.0,83548.71,204550.29,1360.88,608,No,"Credit Score is too low, should be 640 or above"
6273,6274,8626.0,248.0,414.0,363.0,324359.0,35679.49,288679.51,1217.08,828,No,"DTI is high, should be 43 or less prefereably less than 28%"
6274,6275,6921.0,247.0,358.0,318.0,269325.0,29625.75,239699.25,1010.58,805,No,"DTI is high, should be 43 or less prefereably less than 28%"
6275,6276,8308.0,306.0,467.0,204.0,259258.0,59629.34,199628.66,1328.13,623,No,"Credit Score is too low, should be 640 or above"
6276,6277,6026.0,209.0,456.0,300.0,368028.0,29442.24,338585.76,2484.42,561,No,"Credit Score is too low, should be 640 or above"
6277,6278,5330.0,384.0,475.0,241.0,410952.0,28766.64,382185.36,2804.34,527,No,"Credit Score is too low, should be 640 or above"
6278,6279,4479.0,228.0,480.0,328.0,311161.0,90236.69,220924.31,931.43,839,No,"DTI is high, should be 43 or less prefereably less than 28%"
6279,6280,8338.0,233.0,360.0,306.0,266287.0,26628.7,239658.3,1594.45,648,No,"DTI is high, should be 43 or less prefereably less than 28%"
6280,6281,2984.0,278.0,371.0,325.0,273720.0,57481.2,216238.8,1160.82,721,No,"DTI is high, should be 43 or less prefereably less than 28%"
6281,6282,6903.0,313.0,468.0,280.0,498139.0,119553.36,378585.64,2777.93,595,No,"Credit Score is too low, should be 640 or above"
6282,6283,7434.0,465.0,371.0,306.0,322717.0,54861.89,267855.11,1965.43,534,No,"Credit Score is too low, should be 640 or above"
6283,6284,8240.0,468.0,435.0,270.0,257751.0,23197.59,234553.41,1406.27,653,No,"DTI is high, should be 43 or less prefereably less than 28%"
6284,6285,4975.0,249.0,414.0,380.0,273985.0,46577.45,227407.55,1085.68,779,No,"DTI is high, should be 43 or less prefereably less than 28%"
6285,6286,8387.0,430.0,411.0,263.0,377194.0,75438.8,301755.2,2214.17,586,No,"Credit Score is too low, should be 640 or above"
6286,6287,5021.0,287.0,373.0,411.0,382903.0,45948.36,336954.64,2472.45,551,No,"Credit Score is too low, should be 640 or above"
6287,6288,4485.0,312.0,464.0,437.0,387093.0,108386.04,278706.96,1175.04,819,No,"DTI is high, should be 43 or less prefereably less than 28%"
6288,6289,5074.0,279.0,436.0,329.0,313889.0,62777.8,251111.2,1505.54,665,No,"DTI is high, should be 43 or less prefereably less than 28%"
6289,6290,8866.0,460.0,375.0,383.0,375287.0,45034.44,330252.56,2423.28,571,No,"Credit Score is too low, should be 640 or above"
6290,6291,7542.0,290.0,485.0,400.0,334978.0,60296.04,274681.96,1827.47,603,No,"Credit Score is too low, should be 640 or above"
6291,6292,4915.0,461.0,462.0,322.0,265797.0,15947.82,249849.18,1341.24,710,No,"DTI is high, should be 43 or less prefereably less than 28%"
6292,6293,9894.0,415.0,403.0,306.0,294383.0,58876.6,235506.4,1411.98,684,Yes,You pass all criteria
6293,6294,5364.0,354.0,383.0,335.0,326596.0,35925.56,290670.44,1560.38,745,No,"DTI is high, should be 43 or less prefereably less than 28%"
6294,6295,3121.0,478.0,453.0,387.0,319653.0,67127.13,252525.87,1852.95,596,No,"Credit Score is too low, should be 640 or above"
6295,6296,3793.0,328.0,498.0,375.0,318693.0,44617.02,274075.98,1471.3,713,No,"DTI is high, should be 43 or less prefereably less than 28%"
6296,6297,5150.0,300.0,390.0,391.0,497360.0,29841.6,467518.4,2509.74,600,No,"Credit Score is too low, should be 640 or above"
6297,6298,8416.0,358.0,485.0,388.0,237745.0,68946.05,168798.95,1238.59,565,No,"Credit Score is too low, should be 640 or above"
6298,6299,2179.0,276.0,356.0,427.0,486502.0,97300.4,389201.6,2589.37,636,No,"Credit Score is too low, should be 640 or above"
6299,6300,4572.0,317.0,426.0,395.0,379559.0,102480.93,277078.07,1487.41,710,No,"DTI is high, should be 43 or less prefereably less than 28%"
6300,6301,6742.0,266.0,399.0,384.0,416510.0,74971.8,341538.2,1439.94,841,No,"DTI is high, should be 43 or less prefereably less than 28%"
6301,6302,3723.0,319.0,462.0,303.0,238035.0,52367.7,185667.3,1362.36,505,No,"Credit Score is too low, should be 640 or above"
6302,6303,5521.0,402.0,449.0,401.0,492801.0,24640.05,468160.95,3435.2,538,No,"Credit Score is too low, should be 640 or above"
6303,6304,6685.0,451.0,373.0,315.0,326492.0,35914.12,290577.88,2132.16,544,No,"Credit Score is too low, should be 640 or above"
6304,6305,5085.0,333.0,410.0,290.0,288054.0,72013.5,216040.5,1437.32,618,No,"Credit Score is too low, should be 640 or above"
6305,6306,5450.0,242.0,468.0,298.0,457162.0,82289.16,374872.84,2247.55,661,No,"DTI is high, should be 43 or less prefereably less than 28%"
6306,6307,6386.0,410.0,406.0,350.0,376322.0,60211.52,316110.48,1895.24,601,No,"Credit Score is too low, should be 640 or above"
6307,6308,8796.0,375.0,472.0,346.0,491483.0,142530.07,348952.93,1873.25,724,Yes,You pass all criteria
6308,6309,9077.0,389.0,499.0,265.0,457996.0,119078.96,338917.04,1819.38,741,Yes,You pass all criteria
6309,6310,3959.0,200.0,357.0,295.0,461424.0,50756.64,410667.36,3013.33,531,No,"Credit Score is too low, should be 640 or above"
6310,6311,7680.0,259.0,450.0,405.0,254623.0,15277.38,239345.62,1592.37,628,No,"Credit Score is too low, should be 640 or above"
6311,6312,2547.0,269.0,398.0,381.0,339805.0,61164.9,278640.1,1853.8,630,No,"Credit Score is too low, should be 640 or above"
6312,6313,9678.0,400.0,463.0,345.0,260765.0,33899.45,226865.55,1664.66,591,No,"Credit Score is too low, should be 640 or above"
6313,6314,4568.0,400.0,460.0,210.0,290086.0,49314.62,240771.38,1149.48,781,No,"DTI is high, should be 43 or less prefereably less than 28%"
6314,6315,4468.0,289.0,475.0,242.0,392754.0,58913.1,333840.9,1407.49,809,No,"DTI is high, should be 43 or less prefereably less than 28%"
6315,6316,7288.0,329.0,401.0,370.0,258031.0,59347.13,198683.87,1191.21,691,Yes,You pass all criteria
6316,6317,4470.0,334.0,437.0,241.0,389882.0,85774.04,304107.96,1451.86,761,No,"DTI is high, should be 43 or less prefereably less than 28%"
6317,6318,3017.0,370.0,416.0,427.0,358975.0,25128.25,333846.75,2449.65,519,No,"Credit Score is too low, should be 640 or above"
6318,6319,3432.0,352.0,494.0,263.0,457529.0,68629.35,388899.65,1639.62,830,No,"DTI is high, should be 43 or less prefereably less than 28%"
6319,6320,3807.0,477.0,478.0,283.0,345162.0,58677.54,286484.46,1905.99,605,No,"Credit Score is too low, should be 640 or above"
6320,6321,5108.0,304.0,497.0,317.0,349314.0,55890.24,293423.76,1759.22,654,No,"DTI is high, should be 43 or less prefereably less than 28%"
